annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,stat_concurrents,primary_artist_iq
4,/songs/2124260,Genius Romanizations,Arijit Singh - Tum Hi Ho (Romanized) by Genius Romanizations,https://images.genius.com/d7a02693d69d1c65e4b47de07989900a.300x300x1.jpg,https://images.genius.com/d7a02693d69d1c65e4b47de07989900a.1000x1000x1.jpg,2124260,9563107,complete,/Genius-romanizations-arijit-singh-tum-hi-ho-romanized-lyrics,3.0,https://genius.com/Genius-romanizations-arijit-singh-tum-hi-ho-romanized-sample,"{'year': 2013, 'month': 3, 'day': 16}","March 16, 2013","Mar. 16, 2013",https://images.genius.com/d7a02693d69d1c65e4b47de07989900a.300x300x1.jpg,https://images.genius.com/d7a02693d69d1c65e4b47de07989900a.1000x1000x1.jpg,"{'unreviewed_annotations': 4, 'concurrents': 3, 'hot': False, 'pageviews': 441412}",Arijit Singh - Tum Hi Ho (Romanized),Arijit Singh - Tum Hi Ho (Romanized),https://genius.com/Genius-romanizations-arijit-singh-tum-hi-ho-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",4,False,441412.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,3.0,
0,/songs/4601844,Ravi Shankar,Bala Main Bairagan Hoongi by Ravi Shankar,https://images.genius.com/2125971f724d95462fbb8f11c92b9c93.300x300x1.jpg,https://images.genius.com/2125971f724d95462fbb8f11c92b9c93.600x600x1.jpg,4601844,3264970,complete,/Ravi-shankar-bala-main-bairagan-hoongi-lyrics,,https://genius.com/Ravi-shankar-bala-main-bairagan-hoongi-sample,"{'year': 1977, 'month': None, 'day': None}",1977,1977,https://images.genius.com/2125971f724d95462fbb8f11c92b9c93.300x300x1.jpg,https://images.genius.com/2125971f724d95462fbb8f11c92b9c93.600x600x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Bala Main Bairagan Hoongi,Bala Main Bairagan Hoongi,https://genius.com/Ravi-shankar-bala-main-bairagan-hoongi-lyrics,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
1,/songs/3294618,The Red Krayola,Ravi Shankar: Parachutist by The Red Krayola,https://images.genius.com/df1adb3d31e0ba4f837cd2be05a16b9b.300x300x1.png,https://images.genius.com/df1adb3d31e0ba4f837cd2be05a16b9b.1000x1000x1.png,3294618,2090413,complete,/The-red-krayola-ravi-shankar-parachutist-lyrics,,https://genius.com/The-red-krayola-ravi-shankar-parachutist-sample,"{'year': 1968, 'month': 5, 'day': None}",May 1968,May. 1968,https://images.genius.com/df1adb3d31e0ba4f837cd2be05a16b9b.300x300x1.png,https://images.genius.com/df1adb3d31e0ba4f837cd2be05a16b9b.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False}",Ravi Shankar: Parachutist,Ravi Shankar: Parachutist,https://genius.com/The-red-krayola-ravi-shankar-parachutist-lyrics,[],"{'api_path': '/artists/577105', 'header_image_url': 'https://images.genius.com/1ac37e68880b0d0449953082be64fcf7.619x320x1.jpg', 'id': 577105, 'image_url': 'https://images.genius.com/c259e4c80e4bc41c7b342b6c6e38effb.450x479x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'The Red Krayola', 'url': 'https://genius.com/artists/The-red-krayola'}",1,False,,/artists/577105,https://images.genius.com/1ac37e68880b0d0449953082be64fcf7.619x320x1.jpg,577105,https://images.genius.com/c259e4c80e4bc41c7b342b6c6e38effb.450x479x1.jpg,False,False,The Red Krayola,https://genius.com/artists/The-red-krayola,,
0,/songs/5576953,Ravi Shankar,Asato Maa by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5576953,10050293,complete,/Ravi-shankar-asato-maa-annotated,,https://genius.com/Ravi-shankar-asato-maa-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Asato Maa,Asato Maa,https://genius.com/Ravi-shankar-asato-maa-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
4,/songs/639970,Ravi Shankar,Snowfall by Ravi Shankar,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.300x300x1.jpg,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,639970,1286654,complete,/Ravi-shankar-snowfall-annotated,,https://genius.com/Ravi-shankar-snowfall-sample,,,,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.300x300x1.jpg,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,"{'unreviewed_annotations': 3, 'hot': False}",Snowfall,Snowfall,https://genius.com/Ravi-shankar-snowfall-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",3,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/4586840,Ravi Shankar,Bangla Dhun by Ravi Shankar,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.300x300x1.jpg,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,4586840,4467363,complete,/Ravi-shankar-bangla-dhun-lyrics,,https://genius.com/Ravi-shankar-bangla-dhun-sample,"{'year': 1971, 'month': 12, 'day': 20}","December 20, 1971","Dec. 20, 1971",https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.300x300x1.jpg,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Bangla Dhun,Bangla Dhun,https://genius.com/Ravi-shankar-bangla-dhun-lyrics,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/5576934,Ravi Shankar,Vandanaa Trayee by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5576934,10050293,complete,/Ravi-shankar-vandanaa-trayee-annotated,,https://genius.com/Ravi-shankar-vandanaa-trayee-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Vandanaa Trayee,Vandanaa Trayee,https://genius.com/Ravi-shankar-vandanaa-trayee-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/5577014,Ravi Shankar,Sarve Shaam by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5577014,10050293,complete,/Ravi-shankar-sarve-shaam-annotated,,https://genius.com/Ravi-shankar-sarve-shaam-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Sarve Shaam,Sarve Shaam,https://genius.com/Ravi-shankar-sarve-shaam-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/5577001,Ravi Shankar,Vedic Chanting Two by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5577001,10050293,complete,/Ravi-shankar-vedic-chanting-two-annotated,,https://genius.com/Ravi-shankar-vedic-chanting-two-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Vedic Chanting Two,Vedic Chanting Two,https://genius.com/Ravi-shankar-vedic-chanting-two-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/5576989,Ravi Shankar,Mangalam by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5576989,10050293,complete,/Ravi-shankar-mangalam-annotated,,https://genius.com/Ravi-shankar-mangalam-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mangalam,Mangalam,https://genius.com/Ravi-shankar-mangalam-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
0,/songs/5576986,Ravi Shankar,Geetaa by Ravi Shankar,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,5576986,10050293,complete,/Ravi-shankar-geetaa-annotated,,https://genius.com/Ravi-shankar-geetaa-sample,"{'year': 1997, 'month': 5, 'day': 6}","May 6, 1997","May. 6, 1997",https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.300x300x1.jpg,https://images.genius.com/96bc58e472c980d9fee62e5efc085b4d.720x720x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Geetaa,Geetaa,https://genius.com/Ravi-shankar-geetaa-annotated,[],"{'api_path': '/artists/289942', 'header_image_url': 'https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg', 'id': 289942, 'image_url': 'https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Ravi Shankar', 'url': 'https://genius.com/artists/Ravi-shankar'}",0,False,,/artists/289942,https://images.genius.com/5c3500ff7171aa35e5a7ffcdff9850f6.960x540x1.jpg,289942,https://images.genius.com/44ff9ba8157a6f7dd8c49b3c6c185d28.914x914x1.jpg,False,False,Ravi Shankar,https://genius.com/artists/Ravi-shankar,,
1,/songs/3773895,Armaan Malik & Neeti Mohan,Sau Aasmaan by Armaan Malik & Neeti Mohan,https://images.genius.com/5634a3eb5a933b6d8022fcf006657677.300x300x1.jpg,https://images.genius.com/5634a3eb5a933b6d8022fcf006657677.999x999x1.jpg,3773895,7315462,complete,/Armaan-malik-and-neeti-mohan-sau-aasmaan-lyrics,,https://genius.com/Armaan-malik-and-neeti-mohan-sau-aasmaan-sample,"{'year': 2016, 'month': 8, 'day': 4}","August 4, 2016","Aug. 4, 2016",https://images.genius.com/5634a3eb5a933b6d8022fcf006657677.300x300x1.jpg,https://images.genius.com/5634a3eb5a933b6d8022fcf006657677.999x999x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 132907}",Sau Aasmaan,Sau Aasmaan,https://genius.com/Armaan-malik-and-neeti-mohan-sau-aasmaan-lyrics,[],"{'api_path': '/artists/3743928', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 3743928, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Armaan Malik & Neeti Mohan', 'url': 'https://genius.com/artists/Armaan-malik-and-neeti-mohan'}",1,False,132907.0,/artists/3743928,https://assets.genius.com/images/default_avatar_300.png?1707847067,3743928,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Armaan Malik & Neeti Mohan,https://genius.com/artists/Armaan-malik-and-neeti-mohan,,
0,/songs/3624102,Amaal Mallik & Armaan Malik,Ghar Se Nikalte Hi by Amaal Mallik & Armaan Malik,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.300x300x1.png,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.1000x1000x1.png,3624102,9563107,complete,/Amaal-mallik-and-armaan-malik-ghar-se-nikalte-hi-lyrics,,https://genius.com/Amaal-mallik-and-armaan-malik-ghar-se-nikalte-hi-sample,"{'year': 2018, 'month': 4, 'day': 4}","April 4, 2018","Apr. 4, 2018",https://images.genius.com/68233280b18e8b874e95609ff0e91a61.300x300x1.png,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 125242}",Ghar Se Nikalte Hi,Ghar Se Nikalte Hi,https://genius.com/Amaal-mallik-and-armaan-malik-ghar-se-nikalte-hi-lyrics,[],"{'api_path': '/artists/1811136', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 1811136, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': 'Amaal Mallik & Armaan Malik', 'url': 'https://genius.com/artists/Amaal-mallik-and-armaan-malik'}",0,False,125242.0,/artists/1811136,https://assets.genius.com/images/default_avatar_300.png?1707847067,1811136,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,Amaal Mallik & Armaan Malik,https://genius.com/artists/Amaal-mallik-and-armaan-malik,,
0,/songs/4176357,Armaan Malik,Kuch To Hai by Armaan Malik,https://images.genius.com/4294021a6a27a6d54165e2fe2d26ae05.300x300x1.png,https://images.genius.com/4294021a6a27a6d54165e2fe2d26ae05.1000x1000x1.png,4176357,7315462,complete,/Armaan-malik-kuch-to-hai-lyrics,,https://genius.com/Armaan-malik-kuch-to-hai-sample,"{'year': 2016, 'month': 6, 'day': 8}","June 8, 2016","Jun. 8, 2016",https://images.genius.com/4294021a6a27a6d54165e2fe2d26ae05.300x300x1.png,https://images.genius.com/4294021a6a27a6d54165e2fe2d26ae05.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 111799}",Kuch To Hai,Kuch To Hai,https://genius.com/Armaan-malik-kuch-to-hai-lyrics,[],"{'api_path': '/artists/1426499', 'header_image_url': 'https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg', 'id': 1426499, 'image_url': 'https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Armaan Malik', 'url': 'https://genius.com/artists/Armaan-malik', 'iq': 100}",0,False,111799.0,/artists/1426499,https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg,1426499,https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg,False,True,Armaan Malik,https://genius.com/artists/Armaan-malik,,100.0
0,/songs/3680759,Armaan Malik,Besabriyaan by Armaan Malik,https://images.genius.com/4e7a1f7cb151c0c218e833b6474666bf.300x300x1.jpg,https://images.genius.com/4e7a1f7cb151c0c218e833b6474666bf.333x333x1.jpg,3680759,5334223,complete,/Armaan-malik-besabriyaan-lyrics,,https://genius.com/Armaan-malik-besabriyaan-sample,"{'year': 2016, 'month': 11, 'day': 5}","November 5, 2016","Nov. 5, 2016",https://images.genius.com/4e7a1f7cb151c0c218e833b6474666bf.300x300x1.jpg,https://images.genius.com/4e7a1f7cb151c0c218e833b6474666bf.333x333x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 49941}",Besabriyaan,Besabriyaan,https://genius.com/Armaan-malik-besabriyaan-lyrics,[],"{'api_path': '/artists/1426499', 'header_image_url': 'https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg', 'id': 1426499, 'image_url': 'https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Armaan Malik', 'url': 'https://genius.com/artists/Armaan-malik', 'iq': 100}",0,False,49941.0,/artists/1426499,https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg,1426499,https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg,False,True,Armaan Malik,https://genius.com/artists/Armaan-malik,,100.0
0,/songs/5564671,Genius Romanizations,Amaal Malik & Armaan Malik - Ghar Se Nikalte Hi (Romanized) by Genius Romanizations,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.300x300x1.png,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.1000x1000x1.png,5564671,9563107,complete,/Genius-romanizations-amaal-malik-and-armaan-malik-ghar-se-nikalte-hi-romanized-lyrics,,https://genius.com/Genius-romanizations-amaal-malik-and-armaan-malik-ghar-se-nikalte-hi-romanized-sample,"{'year': 2018, 'month': 4, 'day': 4}","April 4, 2018","Apr. 4, 2018",https://images.genius.com/68233280b18e8b874e95609ff0e91a61.300x300x1.png,https://images.genius.com/68233280b18e8b874e95609ff0e91a61.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 39929}",Amaal Malik & Armaan Malik - Ghar Se Nikalte Hi (Romanized),Amaal Malik & Armaan Malik - Ghar Se Nikalte Hi (Romanized),https://genius.com/Genius-romanizations-amaal-malik-and-armaan-malik-ghar-se-nikalte-hi-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",0,False,39929.0,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,,
0,/songs/4407140,Armaan Malik,Kuch Toh Hai by Armaan Malik,https://images.genius.com/cef57a7bd77fea26df4da6e1cc14aff5.300x300x1.jpg,https://images.genius.com/cef57a7bd77fea26df4da6e1cc14aff5.500x500x1.jpg,4407140,5334223,complete,/Armaan-malik-kuch-toh-hai-lyrics,,https://genius.com/Armaan-malik-kuch-toh-hai-sample,"{'year': 2016, 'month': 5, 'day': 5}","May 5, 2016","May. 5, 2016",https://images.genius.com/cef57a7bd77fea26df4da6e1cc14aff5.300x300x1.jpg,https://images.genius.com/cef57a7bd77fea26df4da6e1cc14aff5.500x500x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 38377}",Kuch Toh Hai,Kuch Toh Hai,https://genius.com/Armaan-malik-kuch-toh-hai-lyrics,[],"{'api_path': '/artists/1426499', 'header_image_url': 'https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg', 'id': 1426499, 'image_url': 'https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Armaan Malik', 'url': 'https://genius.com/artists/Armaan-malik', 'iq': 100}",0,False,38377.0,/artists/1426499,https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg,1426499,https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg,False,True,Armaan Malik,https://genius.com/artists/Armaan-malik,,100.0
0,/songs/8237376,Armaan Malik,Tu / You by Armaan Malik,https://images.genius.com/e7889fb0f3c705a1ebbdc8eddbb45d85.300x300x1.jpg,https://images.genius.com/e7889fb0f3c705a1ebbdc8eddbb45d85.1000x1000x1.jpg,8237376,15071992,complete,/Armaan-malik-tu-you-lyrics,,https://genius.com/Armaan-malik-tu-you-sample,"{'year': 2022, 'month': 7, 'day': 22}","July 22, 2022","Jul. 22, 2022",https://images.genius.com/e7889fb0f3c705a1ebbdc8eddbb45d85.300x300x1.jpg,https://images.genius.com/e7889fb0f3c705a1ebbdc8eddbb45d85.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 18696}",Tu / You,Tu / You,https://genius.com/Armaan-malik-tu-you-lyrics,[],"{'api_path': '/artists/1426499', 'header_image_url': 'https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg', 'id': 1426499, 'image_url': 'https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Armaan Malik', 'url': 'https://genius.com/artists/Armaan-malik', 'iq': 100}",0,False,18696.0,/artists/1426499,https://images.genius.com/5a227037bbc12598093f1f7b37dbcbbf.729x243x1.jpg,1426499,https://images.genius.com/e523e9e196b114388c444fdc42e8ee3e.895x895x1.jpg,False,True,Armaan Malik,https://genius.com/artists/Armaan-malik,,100.0
